pokemon_name,move_name,learn_method,level,version_group
Torterra,Curse,machine,0,scarlet-violet
Torterra,Protect,machine,0,scarlet-violet
Torterra,Scary Face,machine,0,scarlet-violet
Torterra,Mud Slap,machine,0,scarlet-violet
Torterra,Outrage,machine,0,scarlet-violet
Torterra,Sandstorm,machine,0,scarlet-violet
Torterra,Giga Drain,level-up,51,scarlet-violet
Torterra,Giga Drain,machine,0,scarlet-violet
Torterra,Endure,machine,0,scarlet-violet
Torterra,Sleep Talk,machine,0,scarlet-violet
Torterra,Synthesis,level-up,39,scarlet-violet
Torterra,Sunny Day,machine,0,scarlet-violet
Torterra,Crunch,level-up,45,scarlet-violet
Torterra,Crunch,machine,0,scarlet-violet
Torterra,Stockpile,egg,0,scarlet-violet
Torterra,Spit Up,egg,0,scarlet-violet
Torterra,Swallow,egg,0,scarlet-violet
Torterra,Facade,machine,0,scarlet-violet
Torterra,Superpower,egg,0,scarlet-violet
Torterra,Hyper Voice,machine,0,scarlet-violet
Torterra,Rock Tomb,machine,0,scarlet-violet
Torterra,Tickle,egg,0,scarlet-violet
Torterra,Sand Tomb,machine,0,scarlet-violet
Torterra,Bullet Seed,machine,0,scarlet-violet
Torterra,Iron Defense,machine,0,scarlet-violet
Torterra,Frenzy Plant,machine,0,scarlet-violet
Torterra,Mud Shot,machine,0,scarlet-violet
Torterra,Magical Leaf,machine,0,scarlet-violet
Torterra,Rock Blast,machine,0,scarlet-violet
Torterra,Worry Seed,egg,0,scarlet-violet
Torterra,Seed Bomb,machine,0,scarlet-violet
Torterra,Energy Ball,machine,0,scarlet-violet
Torterra,Earth Power,machine,0,scarlet-violet
Torterra,Giga Impact,machine,0,scarlet-violet
Torterra,Zen Headbutt,machine,0,scarlet-violet
Torterra,Leaf Storm,level-up,57,scarlet-violet
Torterra,Leaf Storm,machine,0,scarlet-violet
Torterra,Iron Head,machine,0,scarlet-violet
Torterra,Stone Edge,machine,0,scarlet-violet
Torterra,Stealth Rock,machine,0,scarlet-violet
Torterra,Grass Knot,machine,0,scarlet-violet
Torterra,Wood Hammer,level-up,1,scarlet-violet
Torterra,Wide Guard,egg,0,scarlet-violet
Torterra,Smack Down,machine,0,scarlet-violet
Torterra,Heavy Slam,machine,0,scarlet-violet
Torterra,Shell Smash,egg,0,scarlet-violet
Torterra,Grass Pledge,machine,0,scarlet-violet
Torterra,Bulldoze,machine,0,scarlet-violet
Torterra,Grassy Terrain,machine,0,scarlet-violet
Torterra,High Horsepower,machine,0,scarlet-violet
Torterra,Stomping Tantrum,machine,0,scarlet-violet
Torterra,Body Press,machine,0,scarlet-violet
Torterra,Grassy Glide,machine,0,scarlet-violet
Torterra,Scorching Sands,machine,0,scarlet-violet
Torterra,Headlong Rush,level-up,63,scarlet-violet
Torterra,Tera Blast,machine,0,scarlet-violet
Torterra,Trailblaze,machine,0,scarlet-violet
Torterra,Hard Press,machine,0,scarlet-violet
Chimchar,Fire Punch,egg,0,scarlet-violet
Chimchar,Fire Punch,machine,0,scarlet-violet
Chimchar,Thunder Punch,egg,0,scarlet-violet
Chimchar,Thunder Punch,machine,0,scarlet-violet
Chimchar,Scratch,level-up,1,scarlet-violet
Chimchar,Swords Dance,machine,0,scarlet-violet
Chimchar,Double Kick,egg,0,scarlet-violet
Chimchar,Take Down,machine,0,scarlet-violet
Chimchar,Double Edge,machine,0,scarlet-violet
Chimchar,Leer,level-up,1,scarlet-violet
Chimchar,Ember,level-up,7,scarlet-violet
Chimchar,Flamethrower,level-up,47,scarlet-violet
Chimchar,Flamethrower,machine,0,scarlet-violet
Chimchar,Low Kick,machine,0,scarlet-violet
Chimchar,Counter,egg,0,scarlet-violet
Chimchar,Fire Spin,level-up,33,scarlet-violet
Chimchar,Fire Spin,machine,0,scarlet-violet
Chimchar,Dig,machine,0,scarlet-violet
Chimchar,Agility,machine,0,scarlet-violet
Chimchar,Focus Energy,egg,0,scarlet-violet
Chimchar,Metronome,machine,0,scarlet-violet
Chimchar,Fire Blast,machine,0,scarlet-violet
Chimchar,Swift,machine,0,scarlet-violet
Chimchar,Fury Swipes,level-up,15,scarlet-violet
Chimchar,Rest,machine,0,scarlet-violet
Chimchar,Rock Slide,machine,0,scarlet-violet
Chimchar,Substitute,machine,0,scarlet-violet
Chimchar,Thief,machine,0,scarlet-violet
Chimchar,Flame Wheel,level-up,17,scarlet-violet
Chimchar,Protect,machine,0,scarlet-violet
Chimchar,Mud Slap,machine,0,scarlet-violet
Chimchar,Endure,machine,0,scarlet-violet
Chimchar,Sleep Talk,machine,0,scarlet-violet
Chimchar,Encore,egg,0,scarlet-violet
Chimchar,Encore,machine,0,scarlet-violet
Chimchar,Sunny Day,machine,0,scarlet-violet
Chimchar,Psych Up,machine,0,scarlet-violet
Chimchar,Fake Out,egg,0,scarlet-violet
Chimchar,Uproar,machine,0,scarlet-violet
Chimchar,Heat Wave,egg,0,scarlet-violet
Chimchar,Heat Wave,machine,0,scarlet-violet
Chimchar,Torment,level-up,25,scarlet-violet
Chimchar,Will O Wisp,machine,0,scarlet-violet
Chimchar,Facade,level-up,31,scarlet-violet
Chimchar,Facade,machine,0,scarlet-violet
Chimchar,Focus Punch,machine,0,scarlet-violet
Chimchar,Taunt,level-up,9,scarlet-violet
Chimchar,Taunt,machine,0,scarlet-violet
Chimchar,Helping Hand,egg,0,scarlet-violet
Chimchar,Helping Hand,machine,0,scarlet-violet
Chimchar,Brick Break,machine,0,scarlet-violet
Chimchar,Knock Off,machine,0,scarlet-violet
Chimchar,Endeavor,machine,0,scarlet-violet
Chimchar,Slack Off,level-up,41,scarlet-violet
Chimchar,Fake Tears,machine,0,scarlet-violet
Chimchar,Overheat,machine,0,scarlet-violet
Chimchar,Rock Tomb,machine,0,scarlet-violet
Chimchar,Bulk Up,machine,0,scarlet-violet
Chimchar,U Turn,machine,0,scarlet-violet
Chimchar,Fling,machine,0,scarlet-violet
Chimchar,Flare Blitz,machine,0,scarlet-violet
Chimchar,Poison Jab,machine,0,scarlet-violet
Chimchar,Vacuum Wave,machine,0,scarlet-violet
Chimchar,Switcheroo,egg,0,scarlet-violet
Chimchar,Nasty Plot,level-up,23,scarlet-violet
Chimchar,Nasty Plot,machine,0,scarlet-violet
Chimchar,Shadow Claw,machine,0,scarlet-violet
Chimchar,Zen Headbutt,machine,0,scarlet-violet
Chimchar,Gunk Shot,machine,0,scarlet-violet
Chimchar,Stealth Rock,machine,0,scarlet-violet
Chimchar,Grass Knot,machine,0,scarlet-violet
Chimchar,Flame Charge,machine,0,scarlet-violet
Chimchar,Low Sweep,machine,0,scarlet-violet
Chimchar,Acrobatics,level-up,39,scarlet-violet
Chimchar,Acrobatics,machine,0,scarlet-violet
Chimchar,Fire Pledge,machine,0,scarlet-violet
Chimchar,Burning Jealousy,machine,0,scarlet-violet
Chimchar,Tera Blast,machine,0,scarlet-violet
Chimchar,Temper Flare,machine,0,scarlet-violet
Monferno,Fire Punch,egg,0,scarlet-violet
Monferno,Fire Punch,machine,0,scarlet-violet
Monferno,Thunder Punch,egg,0,scarlet-violet
Monferno,Thunder Punch,machine,0,scarlet-violet
Monferno,Scratch,level-up,1,scarlet-violet
Monferno,Swords Dance,machine,0,scarlet-violet
Monferno,Double Kick,egg,0,scarlet-violet
Monferno,Take Down,machine,0,scarlet-violet
Monferno,Double Edge,machine,0,scarlet-violet
Monferno,Leer,level-up,1,scarlet-violet
Monferno,Ember,level-up,1,scarlet-violet
Monferno,Flamethrower,machine,0,scarlet-violet
Monferno,Low Kick,machine,0,scarlet-violet
Monferno,Counter,egg,0,scarlet-violet
Monferno,Fire Spin,level-up,39,scarlet-violet
Monferno,Fire Spin,machine,0,scarlet-violet
Monferno,Dig,machine,0,scarlet-violet
Monferno,Agility,machine,0,scarlet-violet
Monferno,Focus Energy,egg,0,scarlet-violet
Monferno,Metronome,machine,0,scarlet-violet
Monferno,Fire Blast,machine,0,scarlet-violet
Monferno,Swift,machine,0,scarlet-violet
Monferno,Fury Swipes,level-up,16,scarlet-violet
Monferno,Rest,machine,0,scarlet-violet
Monferno,Rock Slide,machine,0,scarlet-violet
Monferno,Substitute,machine,0,scarlet-violet
Monferno,Thief,machine,0,scarlet-violet
Monferno,Flame Wheel,level-up,19,scarlet-violet
Monferno,Reversal,machine,0,scarlet-violet
Monferno,Protect,machine,0,scarlet-violet
Monferno,Mach Punch,level-up,0,scarlet-violet
Monferno,Mud Slap,machine,0,scarlet-violet
Monferno,Endure,machine,0,scarlet-violet
Monferno,Sleep Talk,machine,0,scarlet-violet
Monferno,Encore,egg,0,scarlet-violet
Monferno,Encore,machine,0,scarlet-violet
Monferno,Sunny Day,machine,0,scarlet-violet
Monferno,Psych Up,machine,0,scarlet-violet
Monferno,Fake Out,egg,0,scarlet-violet
Monferno,Uproar,machine,0,scarlet-violet
Monferno,Heat Wave,egg,0,scarlet-violet
Monferno,Heat Wave,machine,0,scarlet-violet
Monferno,Torment,level-up,29,scarlet-violet
Monferno,Will O Wisp,machine,0,scarlet-violet
Monferno,Facade,machine,0,scarlet-violet
Monferno,Focus Punch,machine,0,scarlet-violet
Monferno,Taunt,level-up,9,scarlet-violet
Monferno,Taunt,machine,0,scarlet-violet
Monferno,Helping Hand,egg,0,scarlet-violet
Monferno,Helping Hand,machine,0,scarlet-violet
Monferno,Brick Break,machine,0,scarlet-violet
Monferno,Knock Off,machine,0,scarlet-violet
Monferno,Endeavor,machine,0,scarlet-violet
Monferno,Slack Off,level-up,49,scarlet-violet
Monferno,Fake Tears,machine,0,scarlet-violet
Monferno,Overheat,machine,0,scarlet-violet
Monferno,Rock Tomb,machine,0,scarlet-violet
Monferno,Bulk Up,machine,0,scarlet-violet
Monferno,Feint,level-up,26,scarlet-violet
Monferno,U Turn,machine,0,scarlet-violet
Monferno,Close Combat,level-up,36,scarlet-violet
Monferno,Close Combat,machine,0,scarlet-violet
Monferno,Fling,machine,0,scarlet-violet
Monferno,Flare Blitz,level-up,56,scarlet-violet
Monferno,Flare Blitz,machine,0,scarlet-violet
Monferno,Poison Jab,machine,0,scarlet-violet
Monferno,Drain Punch,machine,0,scarlet-violet
Monferno,Vacuum Wave,machine,0,scarlet-violet
Monferno,Focus Blast,machine,0,scarlet-violet
Monferno,Switcheroo,egg,0,scarlet-violet
Monferno,Nasty Plot,machine,0,scarlet-violet
Monferno,Shadow Claw,machine,0,scarlet-violet
Monferno,Zen Headbutt,machine,0,scarlet-violet
Monferno,Gunk Shot,machine,0,scarlet-violet
Monferno,Stealth Rock,machine,0,scarlet-violet
Monferno,Grass Knot,machine,0,scarlet-violet
Monferno,Smack Down,machine,0,scarlet-violet
Monferno,Flame Charge,machine,0,scarlet-violet
Monferno,Low Sweep,machine,0,scarlet-violet
Monferno,Acrobatics,level-up,46,scarlet-violet
Monferno,Acrobatics,machine,0,scarlet-violet
Monferno,Fire Pledge,machine,0,scarlet-violet
Monferno,Burning Jealousy,machine,0,scarlet-violet
Monferno,Lash Out,machine,0,scarlet-violet
Monferno,Tera Blast,machine,0,scarlet-violet
Monferno,Temper Flare,machine,0,scarlet-violet
Monferno,Upper Hand,machine,0,scarlet-violet
Infernape,Fire Punch,egg,0,scarlet-violet
Infernape,Fire Punch,machine,0,scarlet-violet
Infernape,Thunder Punch,egg,0,scarlet-violet
Infernape,Thunder Punch,machine,0,scarlet-violet
Infernape,Scratch,level-up,1,scarlet-violet
Infernape,Swords Dance,machine,0,scarlet-violet
Infernape,Double Kick,egg,0,scarlet-violet
Infernape,Body Slam,machine,0,scarlet-violet
Infernape,Take Down,machine,0,scarlet-violet
Infernape,Double Edge,machine,0,scarlet-violet
Infernape,Leer,level-up,1,scarlet-violet
Infernape,Roar,machine,0,scarlet-violet
Infernape,Ember,level-up,1,scarlet-violet
Infernape,Flamethrower,machine,0,scarlet-violet
Infernape,Hyper Beam,machine,0,scarlet-violet
Infernape,Low Kick,machine,0,scarlet-violet
Infernape,Counter,egg,0,scarlet-violet
Infernape,Solar Beam,machine,0,scarlet-violet
Infernape,Fire Spin,level-up,42,scarlet-violet
Infernape,Fire Spin,machine,0,scarlet-violet
Infernape,Earthquake,machine,0,scarlet-violet
Infernape,Dig,machine,0,scarlet-violet
Infernape,Agility,machine,0,scarlet-violet
Infernape,Focus Energy,egg,0,scarlet-violet
Infernape,Metronome,machine,0,scarlet-violet
Infernape,Fire Blast,machine,0,scarlet-violet
Infernape,Swift,machine,0,scarlet-violet
Infernape,Fury Swipes,level-up,16,scarlet-violet
Infernape,Rest,machine,0,scarlet-violet
Infernape,Rock Slide,machine,0,scarlet-violet
Infernape,Substitute,machine,0,scarlet-violet
Infernape,Thief,machine,0,scarlet-violet
Infernape,Flame Wheel,level-up,19,scarlet-violet
Infernape,Reversal,machine,0,scarlet-violet
Infernape,Protect,machine,0,scarlet-violet
Infernape,Mach Punch,level-up,1,scarlet-violet
Infernape,Scary Face,machine,0,scarlet-violet
Infernape,Mud Slap,machine,0,scarlet-violet
Infernape,Endure,machine,0,scarlet-violet
Infernape,Sleep Talk,machine,0,scarlet-violet
Infernape,Encore,egg,0,scarlet-violet
Infernape,Encore,machine,0,scarlet-violet
Infernape,Sunny Day,machine,0,scarlet-violet
Infernape,Psych Up,machine,0,scarlet-violet
Infernape,Fake Out,egg,0,scarlet-violet
Infernape,Uproar,machine,0,scarlet-violet
Infernape,Heat Wave,egg,0,scarlet-violet
Infernape,Heat Wave,machine,0,scarlet-violet
Infernape,Torment,level-up,29,scarlet-violet
Infernape,Will O Wisp,machine,0,scarlet-violet
Infernape,Facade,machine,0,scarlet-violet
Infernape,Focus Punch,machine,0,scarlet-violet
Infernape,Taunt,egg,0,scarlet-violet
Infernape,Taunt,machine,0,scarlet-violet
Infernape,Helping Hand,egg,0,scarlet-violet
Infernape,Helping Hand,machine,0,scarlet-violet
Infernape,Brick Break,machine,0,scarlet-violet
Infernape,Knock Off,machine,0,scarlet-violet
Infernape,Endeavor,machine,0,scarlet-violet
Infernape,Slack Off,egg,0,scarlet-violet
Infernape,Blast Burn,machine,0,scarlet-violet
Infernape,Fake Tears,machine,0,scarlet-violet
Infernape,Overheat,machine,0,scarlet-violet
Infernape,Rock Tomb,machine,0,scarlet-violet
Infernape,Aerial Ace,machine,0,scarlet-violet
Infernape,Bulk Up,machine,0,scarlet-violet
Infernape,Calm Mind,level-up,58,scarlet-violet
Infernape,Calm Mind,machine,0,scarlet-violet
Infernape,Feint,level-up,26,scarlet-violet
Infernape,U Turn,machine,0,scarlet-violet
Infernape,Close Combat,level-up,0,scarlet-violet
Infernape,Close Combat,machine,0,scarlet-violet
Infernape,Fling,machine,0,scarlet-violet
Infernape,Flare Blitz,level-up,47,scarlet-violet
Infernape,Flare Blitz,machine,0,scarlet-violet
Infernape,Aura Sphere,machine,0,scarlet-violet
Infernape,Poison Jab,machine,0,scarlet-violet
Infernape,Drain Punch,machine,0,scarlet-violet
Infernape,Vacuum Wave,machine,0,scarlet-violet
Infernape,Focus Blast,machine,0,scarlet-violet
Infernape,Switcheroo,egg,0,scarlet-violet
Infernape,Giga Impact,machine,0,scarlet-violet
Infernape,Nasty Plot,machine,0,scarlet-violet
Infernape,Shadow Claw,machine,0,scarlet-violet
Infernape,Zen Headbutt,machine,0,scarlet-violet
Infernape,Gunk Shot,machine,0,scarlet-violet
Infernape,Stone Edge,machine,0,scarlet-violet
Infernape,Stealth Rock,machine,0,scarlet-violet
Infernape,Grass Knot,machine,0,scarlet-violet
Infernape,Smack Down,machine,0,scarlet-violet
Infernape,Flame Charge,machine,0,scarlet-violet
Infernape,Low Sweep,machine,0,scarlet-violet
Infernape,Acrobatics,level-up,52,scarlet-violet
Infernape,Acrobatics,machine,0,scarlet-violet
Infernape,Fire Pledge,machine,0,scarlet-violet
Infernape,Bulldoze,machine,0,scarlet-violet
Infernape,Throat Chop,machine,0,scarlet-violet
Infernape,Burning Jealousy,machine,0,scarlet-violet
Infernape,Lash Out,machine,0,scarlet-violet
Infernape,Coaching,machine,0,scarlet-violet
Infernape,Scorching Sands,machine,0,scarlet-violet
Infernape,Raging Fury,level-up,65,scarlet-violet
Infernape,Tera Blast,machine,0,scarlet-violet
Infernape,Temper Flare,machine,0,scarlet-violet
Infernape,Upper Hand,machine,0,scarlet-violet
Piplup,Pound,level-up,1,scarlet-violet
Piplup,Fury Attack,level-up,25,scarlet-violet
Piplup,Growl,level-up,4,scarlet-violet
Piplup,Supersonic,egg,0,scarlet-violet
Piplup,Mist,level-up,36,scarlet-violet
Piplup,Water Gun,level-up,8,scarlet-violet
Piplup,Hydro Pump,level-up,43,scarlet-violet
Piplup,Hydro Pump,machine,0,scarlet-violet
Piplup,Surf,machine,0,scarlet-violet
Piplup,Ice Beam,machine,0,scarlet-violet
Piplup,Blizzard,machine,0,scarlet-violet
Piplup,Bubble Beam,level-up,18,scarlet-violet
Piplup,Peck,level-up,15,scarlet-violet
Piplup,Drill Peck,level-up,39,scarlet-violet
Piplup,Agility,machine,0,scarlet-violet
Piplup,Haze,machine,0,scarlet-violet
Piplup,Waterfall,machine,0,scarlet-violet
Piplup,Swift,machine,0,scarlet-violet
Piplup,Rest,machine,0,scarlet-violet
Piplup,Substitute,machine,0,scarlet-violet
Piplup,Snore,egg,0,scarlet-violet
Piplup,Protect,machine,0,scarlet-violet
Piplup,Icy Wind,machine,0,scarlet-violet
Piplup,Endure,machine,0,scarlet-violet
Piplup,Charm,level-up,11,scarlet-violet
Piplup,Charm,machine,0,scarlet-violet
Piplup,Swagger,level-up,22,scarlet-violet
Piplup,Sleep Talk,machine,0,scarlet-violet
Piplup,Rain Dance,machine,0,scarlet-violet
Piplup,Psych Up,machine,0,scarlet-violet
Piplup,Whirlpool,level-up,32,scarlet-violet
Piplup,Whirlpool,machine,0,scarlet-violet
Piplup,Facade,machine,0,scarlet-violet
Piplup,Helping Hand,machine,0,scarlet-violet
Piplup,Brick Break,machine,0,scarlet-violet
Piplup,Yawn,egg,0,scarlet-violet
Piplup,Feather Dance,egg,0,scarlet-violet
Piplup,Feather Dance,machine,0,scarlet-violet
Piplup,Weather Ball,machine,0,scarlet-violet
Piplup,Rock Tomb,machine,0,scarlet-violet
Piplup,Aerial Ace,machine,0,scarlet-violet
Piplup,Water Pulse,machine,0,scarlet-violet
Piplup,Roost,egg,0,scarlet-violet
Piplup,Brine,level-up,29,scarlet-violet
Piplup,Fling,machine,0,scarlet-violet
Piplup,Aqua Ring,egg,0,scarlet-violet
Piplup,Grass Knot,machine,0,scarlet-violet
Piplup,Water Pledge,machine,0,scarlet-violet
Piplup,Disarming Voice,machine,0,scarlet-violet
Piplup,Power Trip,egg,0,scarlet-violet
Piplup,Liquidation,machine,0,scarlet-violet
Piplup,Flip Turn,machine,0,scarlet-violet
Piplup,Triple Axel,machine,0,scarlet-violet
Piplup,Tera Blast,machine,0,scarlet-violet
Piplup,Ice Spinner,machine,0,scarlet-violet
Piplup,Snowscape,machine,0,scarlet-violet
Piplup,Chilling Water,machine,0,scarlet-violet
Prinplup,Fury Attack,level-up,28,scarlet-violet
Prinplup,Tackle,level-up,1,scarlet-violet
Prinplup,Take Down,machine,0,scarlet-violet
Prinplup,Double Edge,machine,0,scarlet-violet
Prinplup,Growl,level-up,1,scarlet-violet
Prinplup,Supersonic,egg,0,scarlet-violet
Prinplup,Mist,level-up,42,scarlet-violet
Prinplup,Water Gun,level-up,1,scarlet-violet
Prinplup,Hydro Pump,level-up,50,scarlet-violet
Prinplup,Hydro Pump,machine,0,scarlet-violet
Prinplup,Surf,machine,0,scarlet-violet
Prinplup,Ice Beam,machine,0,scarlet-violet
Prinplup,Blizzard,machine,0,scarlet-violet
Prinplup,Bubble Beam,level-up,19,scarlet-violet
Prinplup,Peck,level-up,15,scarlet-violet
Prinplup,Drill Peck,level-up,46,scarlet-violet
Prinplup,Agility,machine,0,scarlet-violet
Prinplup,Haze,machine,0,scarlet-violet
Prinplup,Waterfall,machine,0,scarlet-violet
Prinplup,Swift,machine,0,scarlet-violet
Prinplup,Rest,machine,0,scarlet-violet
Prinplup,Substitute,machine,0,scarlet-violet
Prinplup,Snore,egg,0,scarlet-violet
Prinplup,Protect,machine,0,scarlet-violet
Prinplup,Icy Wind,machine,0,scarlet-violet
Prinplup,Endure,machine,0,scarlet-violet
Prinplup,Charm,machine,0,scarlet-violet
Prinplup,Swagger,level-up,24,scarlet-violet
Prinplup,Sleep Talk,machine,0,scarlet-violet
Prinplup,Metal Claw,level-up,0,scarlet-violet
Prinplup,Metal Claw,machine,0,scarlet-violet
Prinplup,Rain Dance,machine,0,scarlet-violet
Prinplup,Psych Up,machine,0,scarlet-violet
Prinplup,Whirlpool,level-up,37,scarlet-violet
Prinplup,Whirlpool,machine,0,scarlet-violet
Prinplup,Facade,machine,0,scarlet-violet
Prinplup,Helping Hand,machine,0,scarlet-violet
Prinplup,Brick Break,machine,0,scarlet-violet
Prinplup,Yawn,egg,0,scarlet-violet
Prinplup,Feather Dance,egg,0,scarlet-violet
Prinplup,Feather Dance,machine,0,scarlet-violet
Prinplup,Weather Ball,machine,0,scarlet-violet
Prinplup,Rock Tomb,machine,0,scarlet-violet
Prinplup,Aerial Ace,machine,0,scarlet-violet
Prinplup,Water Pulse,machine,0,scarlet-violet
Prinplup,Roost,egg,0,scarlet-violet
Prinplup,Brine,level-up,33,scarlet-violet
Prinplup,Fling,machine,0,scarlet-violet
Prinplup,Aqua Ring,egg,0,scarlet-violet
Prinplup,Shadow Claw,machine,0,scarlet-violet
Prinplup,Grass Knot,machine,0,scarlet-violet
Prinplup,Water Pledge,machine,0,scarlet-violet
Prinplup,Disarming Voice,machine,0,scarlet-violet
Prinplup,Power Trip,egg,0,scarlet-violet
Prinplup,Liquidation,machine,0,scarlet-violet
Prinplup,Flip Turn,machine,0,scarlet-violet
Prinplup,Triple Axel,machine,0,scarlet-violet
Prinplup,Tera Blast,machine,0,scarlet-violet
Prinplup,Ice Spinner,machine,0,scarlet-violet
Prinplup,Snowscape,machine,0,scarlet-violet
Prinplup,Chilling Water,machine,0,scarlet-violet
Empoleon,Swords Dance,level-up,11,scarlet-violet
Empoleon,Swords Dance,machine,0,scarlet-violet
Empoleon,Fury Attack,level-up,28,scarlet-violet
Empoleon,Tackle,level-up,1,scarlet-violet
Empoleon,Body Slam,machine,0,scarlet-violet
Empoleon,Take Down,machine,0,scarlet-violet
Empoleon,Double Edge,machine,0,scarlet-violet
Empoleon,Growl,level-up,1,scarlet-violet
Empoleon,Roar,machine,0,scarlet-violet
Empoleon,Supersonic,egg,0,scarlet-violet
Empoleon,Mist,level-up,46,scarlet-violet
Empoleon,Water Gun,level-up,1,scarlet-violet
Empoleon,Hydro Pump,level-up,59,scarlet-violet
Empoleon,Hydro Pump,machine,0,scarlet-violet
Empoleon,Surf,machine,0,scarlet-violet
Empoleon,Ice Beam,machine,0,scarlet-violet
Empoleon,Blizzard,machine,0,scarlet-violet
Empoleon,Bubble Beam,level-up,19,scarlet-violet
Empoleon,Hyper Beam,machine,0,scarlet-violet
Empoleon,Peck,level-up,15,scarlet-violet
Empoleon,Drill Peck,level-up,52,scarlet-violet
Empoleon,Earthquake,machine,0,scarlet-violet
Empoleon,Agility,machine,0,scarlet-violet
Empoleon,Haze,machine,0,scarlet-violet
Empoleon,Waterfall,machine,0,scarlet-violet
Empoleon,Swift,machine,0,scarlet-violet
Empoleon,Rest,machine,0,scarlet-violet
Empoleon,Rock Slide,machine,0,scarlet-violet
Empoleon,Substitute,machine,0,scarlet-violet
Empoleon,Snore,egg,0,scarlet-violet
Empoleon,Protect,machine,0,scarlet-violet
Empoleon,Scary Face,machine,0,scarlet-violet
Empoleon,Mud Slap,machine,0,scarlet-violet
Empoleon,Icy Wind,machine,0,scarlet-violet
