pokemon,tier,usage_pct,raw_count,rank
Dialga-Origin,AG,0.5325,2544,189
Porygon2,AG,0.5278,2829,190
Vikavolt,AG,0.5214,2675,191
Hoopa-Unbound,AG,0.5189,2249,192
Volbeat,AG,0.5167,1709,193
Deoxys-Defense,AG,0.5095,2444,194
Moltres-Galar,AG,0.5066,1843,195
Reshiram,AG,0.5059,2974,196
Diancie,AG,0.5053,2551,197
Torterra,AG,0.5053,3101,198
Solgaleo,AG,0.4948,2575,199
Hippowdon,AG,0.4939,2349,200
Dachsbun,AG,0.4926,2732,201
Iron Crown,AG,0.4917,3270,202
Zapdos-Galar,AG,0.4882,1733,203
Landorus,AG,0.4881,1702,204
Jolteon,AG,0.4867,3676,205
Crawdaunt,AG,0.4843,1609,206
Arceus-Ghost,AG,0.4831,1585,207
Indeedee,AG,0.4807,1728,208
Kilowattrel,AG,0.4747,1987,209
Minior,AG,0.4703,2110,210
Palkia-Origin,AG,0.4679,1852,211
Kingdra,AG,0.458,2362,212
Barraskewda,AG,0.4557,1632,213
Gothitelle,AG,0.4491,1551,214
Keldeo,AG,0.4489,1572,215
Slither Wing,AG,0.4481,1931,216
Porygon-Z,AG,0.4458,2560,217
Noivern,AG,0.4457,2993,218
Arceus-Electric,AG,0.4429,1333,219
Hydrapple,AG,0.4398,2746,220
Dugtrio,AG,0.4386,1932,221
Electivire,AG,0.4383,2658,222
Slowking-Galar,AG,0.4375,2421,223
Arceus-Flying,AG,0.4334,2076,224
Toxtricity,AG,0.4321,3262,225
Hydreigon,AG,0.4285,2461,226
Trevenant,AG,0.4235,2033,227
Arboliva,AG,0.4177,2212,228
Arceus-Fire,AG,0.4134,1349,229
Bisharp,AG,0.412,2099,230
Sceptile,AG,0.4091,2801,231
Feraligatr,AG,0.4074,2339,232
Thundurus-Therian,AG,0.403,1689,233
Comfey,AG,0.4016,1269,234
Cottonee,AG,0.3946,1628,235
Arcanine,AG,0.3865,2219,236
Arceus-Steel,AG,0.3807,1479,237
Empoleon,AG,0.3752,2870,238
Regidrago,AG,0.3659,1796,239
Mienshao,AG,0.3654,1726,240
Klefki,AG,0.3635,1708,241
Tsareena,AG,0.3582,2304,242
Typhlosion-Hisui,AG,0.3558,1958,243
Articuno,AG,0.3557,1765,244
Muk,AG,0.3524,1368,245
Slowbro-Galar,AG,0.3498,1668,246
Lycanroc-Dusk,AG,0.3475,1910,247
Jumpluff,AG,0.3467,2682,248
Tornadus,AG,0.3465,1378,249
Ninetales,AG,0.346,2021,250
Overqwil,AG,0.3448,1660,251
Basculegion-F,AG,0.3435,1723,252
Latios,AG,0.3401,1800,253
Heracross,AG,0.3334,2591,254
Politoed,AG,0.3328,2171,255
Froslass,AG,0.3326,2262,256
Ogerpon-Cornerstone,AG,0.3322,1266,257
Iron Boulder,AG,0.3291,1156,258
Abomasnow,AG,0.3285,1688,259
Decidueye-Hisui,AG,0.3266,1600,260
Flygon,AG,0.3241,2026,261
Morpeko,AG,0.3204,1246,262
Dusclops,AG,0.3198,1505,263
Reuniclus,AG,0.3146,2108,264
Frosmoth,AG,0.312,1421,265
Scyther,AG,0.3043,1790,266
Enamorus,AG,0.3041,5524,267
Eelektross,AG,0.3037,2357,268
Golurk,AG,0.3002,1724,269
Decidueye,AG,0.2994,3114,270
Delphox,AG,0.2985,2363,271
Magnezone,AG,0.2984,2488,272
Sinistcha,AG,0.2962,1693,273
Arceus-Grass,AG,0.2942,859,274
Inteleon,AG,0.2939,1992,275
Toedscruel,AG,0.2933,968,276
Cresselia,AG,0.2913,1189,277
Suicune,AG,0.2824,1016,278
Spiritomb,AG,0.2811,1867,279
Ludicolo,AG,0.2795,2197,280
Mudsdale,AG,0.2774,1608,281
Venomoth,AG,0.2767,1524,282
Typhlosion,AG,0.276,1416,283
Scrafty,AG,0.2749,1697,284
Raichu-Alola,AG,0.274,1979,285
Scream Tail,AG,0.2739,1795,286
Moltres,AG,0.2721,1437,287
Goodra,AG,0.2682,2121,288
Uxie,AG,0.2645,880,289
Ariados,AG,0.2598,1757,290
Leafeon,AG,0.2576,1927,291
Arceus-Dragon,AG,0.2573,1243,292
Leavanny,AG,0.2563,1139,293
Conkeldurr,AG,0.2539,1624,294
Palkia,AG,0.253,1255,295
Kyurem,AG,0.2517,1350,296
Yanmega,AG,0.2509,1468,297
Registeel,AG,0.2455,1421,298
Toxicroak,AG,0.2452,2657,299
Cinccino,AG,0.2424,1351,300
Indeedee-F,AG,0.2421,1236,301
Regirock,AG,0.2388,1476,302
Slaking,AG,0.2346,1159,303
Carbink,AG,0.233,1760,304
Ogerpon,AG,0.2322,872,305
Rhyperior,AG,0.2296,1443,306
Sudowoodo,AG,0.2289,1199,307
Zamazenta,AG,0.2278,952,308
Sandy Shocks,AG,0.225,1369,309
Lurantis,AG,0.2242,1509,310
Deoxys,AG,0.2236,1051,311
Revavroom,AG,0.2187,1345,312
Meloetta,AG,0.2182,1336,313
Flamigo,AG,0.2155,1073,314
Fezandipiti,AG,0.215,1204,315
Rabsca,AG,0.2145,1226,316
Arbok,AG,0.2142,1011,317
Latias,AG,0.2132,1386,318
Farigiraf,AG,0.2099,1030,319
Oricorio-Pom-Pom,AG,0.2089,1754,320
Slowbro,AG,0.2084,1048,321
Regigigas,AG,0.2045,1284,322
Avalugg-Hisui,AG,0.2028,822,323
Honchkrow,AG,0.2026,1155,324
Orthworm,AG,0.202,999,325
Raichu,AG,0.2002,2227,326
Thundurus,AG,0.2001,4613,327
Azelf,AG,0.1997,714,328
Meowstic,AG,0.197,1076,329
Altaria,AG,0.1942,1367,330
Slowking,AG,0.194,2144,331
Cryogonal,AG,0.1936,951,332
Oricorio-Sensu,AG,0.1922,982,333
Electrode-Hisui,AG,0.1907,1188,334
Alcremie,AG,0.1899,1289,335
Brute Bonnet,AG,0.1893,1212,336
Dragalge,AG,0.1888,1673,337
Hitmontop,AG,0.1821,1257,338
Avalugg,AG,0.1818,965,339
Rhydon,AG,0.1812,1067,340
Zangoose,AG,0.1787,2030,341
Tatsugiri,AG,0.177,826,342
Delibird,AG,0.1757,967,343
Ampharos,AG,0.1718,1558,344
Bastiodon,AG,0.1715,1089,345
Tauros,AG,0.1674,662,346
Basculin,AG,0.1671,625,347
Pincurchin,AG,0.166,753,348
Regice,AG,0.1641,1019,349
Houndoom,AG,0.164,981,350
Glalie,AG,0.1637,759,351
Eiscue,AG,0.1635,821,352
Braviary-Hisui,AG,0.1634,1008,353
Tropius,AG,0.1625,758,354
Appletun,AG,0.1613,978,355
Emboar,AG,0.1608,1077,356
Chesnaught,AG,0.1605,1482,357
Zarude,AG,0.1603,992,358
Gogoat,AG,0.1594,863,359
Tornadus-Therian,AG,0.1593,759,360
Rotom-Heat,AG,0.1588,1125,361
Furret,AG,0.1586,1528,362
Qwilfish-Hisui,AG,0.1581,499,363
Arceus-Ice,AG,0.1571,570,364
Florges,AG,0.1548,821,365
Okidogi,AG,0.1526,892,366
Cramorant,AG,0.1512,818,367
Shiftry,AG,0.1496,876,368
Lanturn,AG,0.1489,556,369
Floatzel,AG,0.1475,756,370
Golem,AG,0.1472,1240,371
Rotom-Mow,AG,0.1453,640,372
Lilligant,AG,0.1434,676,373
Entei,AG,0.1414,665,374
Weezing,AG,0.1377,1140,375
Bronzong,AG,0.136,1048,376
Sandaconda,AG,0.1356,1219,377
Vileplume,AG,0.1343,1080,378
Golem-Alola,AG,0.1323,1134,379
Cetitan,AG,0.1319,871,380
Lycanroc,AG,0.1306,686,381
Munkidori,AG,0.1302,920,382
Iron Jugulis,AG,0.1281,704,383
Dodrio,AG,0.1271,909,384
Luxray,AG,0.1258,1449,385
Mismagius,AG,0.1252,1048,386
Clawitzer,AG,0.1235,762,387
Nosepass,AG,0.1222,716,388
Iron Leaves,AG,0.1206,608,389
Oricorio,AG,0.1182,649,390
Glaceon,AG,0.1182,1196,391
Sawsbuck,AG,0.1181,865,392
Sandslash-Alola,AG,0.1163,636,393
Pyroar,AG,0.1157,910,394
Exeggutor-Alola,AG,0.1157,619,395
Braviary,AG,0.1145,935,396
Dunsparce,AG,0.114,676,397
Lycanroc-Midnight,AG,0.113,879,398
Poliwrath,AG,0.1123,1033,399
Dusknoir,AG,0.112,750,400
Noctowl,AG,0.1119,836,401
Iron Thorns,AG,0.1106,670,402
Rotom-Frost,AG,0.1104,528,403
Perrserker,AG,0.1099,591,404
Rampardos,AG,0.1091,686,405
Articuno-Galar,AG,0.1068,710,406
Electrode,AG,0.1037,1012,407
Coalossal,AG,0.1037,635,408
Skuntank,AG,0.1035,572,409
Drednaw,AG,0.1035,583,410
Arceus-Fighting,AG,0.1034,540,411
Klawf,AG,0.1031,503,412
Brambleghast,AG,0.1014,602,413
Raikou,AG,0.1003,683,414
Cacturne,AG,0.0986,791,415
Veluza,AG,0.0978,665,416
Spectrier,AG,0.0969,1063,417
Flareon,AG,0.0958,989,418
Arceus-Rock,AG,0.0957,298,419
Pineco,AG,0.0937,617,420
Seviper,AG,0.0923,768,421
Zacian,AG,0.0912,487,422
Medicham,AG,0.0904,788,423
Meganium,AG,0.09,728,424
Hitmonchan,AG,0.0897,749,425
Dewgong,AG,0.0893,381,426
Duraludon,AG,0.089,648,427
Necrozma,AG,0.0889,619,428
Hariyama,AG,0.0889,692,429
Kricketune,AG,0.0866,336,430
Palossand,AG,0.0852,941,431
Tauros-Paldea-Aqua,AG,0.0849,495,432
Toucannon,AG,0.0829,620,433
Magmortar,AG,0.081,613,434
Ursaring,AG,0.0801,801,435
Clefairy,AG,0.08,353,436
Falinks,AG,0.0786,643,437
Chimecho,AG,0.0775,550,438
Arceus-Bug,AG,0.0774,473,439
Banette,AG,0.0772,890,440
Tauros-Paldea-Blaze,AG,0.0745,342,441
Sandslash,AG,0.0725,415,442
Glastrier,AG,0.072,716,443
Crabominable,AG,0.0687,511,444
Enamorus-Therian,AG,0.0678,306,445
Lechonk,AG,0.0656,477,446
Komala,AG,0.065,452,447
Primeape,AG,0.0649,546,448
Dedenne,AG,0.0639,398,449
Bombirdier,AG,0.0623,451,450
Copperajah,AG,0.0601,365,451
Illumise,AG,0.0601,295,452
Starly,AG,0.0596,866,453
Wooper,AG,0.0594,431,454
Oranguru,AG,0.0565,308,455
Zebstrika,AG,0.0559,690,456
Hattrem,AG,0.0555,218,457
Magikarp,AG,0.0554,735,458
Exeggutor,AG,0.0544,460,459
Diglett,AG,0.054,469,460
Naclstack,AG,0.0532,215,461
Riolu,AG,0.053,544,462
Wigglytuff,AG,0.0525,479,463
Wyrdeer,AG,0.0524,419,464
Rotom,AG,0.0515,400,465
Geodude,AG,0.0501,194,466
Whiscash,AG,0.0493,350,467
Granbull,AG,0.0492,340,468
Flapple,AG,0.048,257,469
Pachirisu,AG,0.0471,338,470
Hoopa,AG,0.0466,221,471
Meowth,AG,0.0462,213,472
Victreebel,AG,0.0459,283,473
Magcargo,AG,0.0458,429,474
Magneton,AG,0.0437,292,475
Persian,AG,0.0437,285,476
Combusken,AG,0.0425,175,477
Girafarig,AG,0.0414,303,478
Virizion,AG,0.0414,287,479
Vigoroth,AG,0.0411,292,480
Haunter,AG,0.0405,282,481
Tauros-Paldea-Combat,AG,0.0401,169,482
Samurott,AG,0.0397,624,483
Bruxish,AG,0.0391,335,484
Eevee,AG,0.0389,365,485
Cosmoem,AG,0.0388,175,486
Camerupt,AG,0.0386,479,487
Beartic,AG,0.0377,315,488
Dugtrio-Alola,AG,0.0376,335,489
Wugtrio,AG,0.0375,276,490
Gligar,AG,0.0374,272,491
Bulbasaur,AG,0.0345,273,492
Mabosstiff,AG,0.0344,264,493
Mightyena,AG,0.0343,258,494
Probopass,AG,0.034,279,495
Shaymin,AG,0.0337,337,496
Aipom,AG,0.0336,111,497
Pawniard,AG,0.0331,177,498
Terrakion,AG,0.0324,279,499
Cobalion,AG,0.0319,332,500
Vespiquen,AG,0.0315,369,501
Dragonair,AG,0.0313,427,502
Rotom-Fan,AG,0.0293,310,503
Dipplin,AG,0.029,186,504
Hypno,AG,0.0288,389,505
Golduck,AG,0.0284,346,506
Greedent,AG,0.0276,218,507
Minun,AG,0.0273,180,508
Yanma,AG,0.027,75,509
Piloswine,AG,0.0267,146,510
Sneasel,AG,0.0264,75,511
Carkol,AG,0.026,88,512
Persian-Alola,AG,0.0256,228,513
Marill,AG,0.0254,74,514
Jigglypuff,AG,0.0254,146,515
Sandshrew-Alola,AG,0.0252,93,516
Sandile,AG,0.0251,82,517
Mesprit,AG,0.0245,171,518
Electabuzz,AG,0.0242,264,519
Sentret,AG,0.0234,222,520
Hippopotas,AG,0.0231,126,521
Zorua-Hisui,AG,0.023,99,522
Misdreavus,AG,0.0224,186,523
Numel,AG,0.0221,293,524
Squawkabilly,AG,0.0216,126,525
Ralts,AG,0.0212,196,526
Munchlax,AG,0.0206,165,527
Swinub,AG,0.0198,116,528
Lumineon,AG,0.0195,108,529
Crocalor,AG,0.0195,49,530
Squirtle,AG,0.0193,126,531
Swanna,AG,0.0192,155,532
Gumshoos,AG,0.0187,141,533
Phantump,AG,0.0187,180,534
Shroodle,AG,0.0184,79,535
Plusle,AG,0.0183,338,536
Meditite,AG,0.0183,385,537
Cutiefly,AG,0.0181,68,538
Dewpider,AG,0.0179,69,539
Snom,AG,0.0168,158,540
Drifloon,AG,0.0164,368,541
Oinkologne,AG,0.0163,151,542
Sunkern,AG,0.0161,203,543
Wattrel,AG,0.0161,88,544
Luvdisc,AG,0.0161,296,545
Tynamo,AG,0.0157,42,546
Sunflora,AG,0.0156,303,547
Cyndaquil,AG,0.0155,39,548
Oricorio-Pa'u,AG,0.015,182,549
Wooper-Paldea,AG,0.015,206,550
Wingull,AG,0.0149,76,551
Swalot,AG,0.0146,211,552
Cosmog,AG,0.0146,635,553
Passimian,AG,0.0146,154,554
Doduo,AG,0.014,112,555
Wartortle,AG,0.014,90,556
Venonat,AG,0.014,200,557
Drowzee,AG,0.0139,57,558
Swadloon,AG,0.0138,75,559
Trapinch,AG,0.0136,191,560
Oshawott,AG,0.0135,110,561
Surskit,AG,0.0131,68,562
Tarountula,AG,0.013,81,563
Stunky,AG,0.0129,104,564
Glimmet,AG,0.0127,66,565
Magnemite,AG,0.0126,85,566
Chespin,AG,0.0126,29,567
Servine,AG,0.0123,66,568
Torchic,AG,0.0123,138,569
Mudkip,AG,0.0121,125,570
Mareanie,AG,0.012,61,571
Corphish,AG,0.0117,89,572
Stantler,AG,0.0115,193,573
Pupitar,AG,0.0115,25,574
Grumpig,AG,0.0113,90,575
Tandemaus,AG,0.0112,116,576
Bonsly,AG,0.0107,56,577
Hatenna,AG,0.0105,58,578
Calyrex,AG,0.0105,71,579
Oinkologne-F,AG,0.0103,80,580
Zorua,AG,0.0102,113,581
Totodile,AG,0.0101,67,582
Qwilfish,AG,0.01,32,583
Dragapult,Monotype,14.6056,29645,1
Flutter Mane,Monotype,12.2232,24174,2
Ceruledge,Monotype,10.5199,20799,3
Gholdengo,Monotype,10.3356,22009,4
Volcarona,Monotype,10.2447,22817,5
Archaludon,Monotype,10.033,20275,6
Scizor,Monotype,9.3875,20925,7
Sneasler,Monotype,9.128,20616,8
Greninja,Monotype,8.5623,16469,9
Iron Valiant,Monotype,8.3394,17753,10
Urshifu-Rapid-Strike,Monotype,8.1547,16515,11
Meowscarada,Monotype,7.7499,16849,12
Heatran,Monotype,7.5708,15586,13
Kleavor,Monotype,7.4376,15138,14
Araquanid,Monotype,7.2239,14969,15
Goodra-Hisui,Monotype,7.0088,12155,16
Garchomp,Monotype,6.9828,14561,17
Muk-Alola,Monotype,6.766,13140,18
Zoroark-Hisui,Monotype,6.7003,17212,19
Great Tusk,Monotype,6.6016,13237,20
Roaring Moon,Monotype,6.4416,12714,21
Samurott-Hisui,Monotype,6.4217,12870,22
Iron Hands,Monotype,6.4018,13908,23
Clodsire,Monotype,6.3498,13088,24
Glimmora,Monotype,6.3479,14488,25
Toxapex,Monotype,6.1517,13790,26
Ting-Lu,Monotype,6.0796,11211,27
Pecharunt,Monotype,5.9828,13475,28
Corviknight,Monotype,5.8322,12924,29
Landorus,Monotype,5.8056,10730,30
Ogerpon-Hearthflame,Monotype,5.6507,12785,31
Weezing-Galar,Monotype,5.537,11550,32
Mamoswine,Monotype,5.4802,11159,33
Lokix,Monotype,5.3836,11960,34
Gliscor,Monotype,5.3004,11578,35
Dragonite,Monotype,5.2786,11522,36
Kyurem,Monotype,5.2013,10505,37
Raging Bolt,Monotype,5.1057,9649,38
Forretress,Monotype,5.0561,10564,39
Gallade,Monotype,4.9173,9005,40
Pelipper,Monotype,4.8495,11372,41
Skarmory,Monotype,4.8332,8821,42
Spectrier,Monotype,4.8018,8934,43
Hatterene,Monotype,4.7632,10009,44
Mimikyu,Monotype,4.5699,10778,45
Iron Treads,Monotype,4.2378,7696,46
Swampert,Monotype,4.1844,8227,47
Ursaluna,Monotype,4.1354,10773,48
Excadrill,Monotype,4.108,8769,49
Iron Moth,Monotype,4.0172,9022,50
Primarina,Monotype,3.9738,8911,51
Slowking-Galar,Monotype,3.9223,7981,52
Sableye,Monotype,3.8535,7599,53
Mandibuzz,Monotype,3.8357,7370,54
Hoopa-Unbound,Monotype,3.8243,7013,55
Ninetales-Alola,Monotype,3.7454,9759,56
Tyranitar,Monotype,3.7228,8011,57
Ogerpon-Cornerstone,Monotype,3.7215,6970,58
Latios,Monotype,3.6777,6737,59
Brambleghast,Monotype,3.6111,6823,60
Ogerpon-Wellspring,Monotype,3.5385,7913,61
Bisharp,Monotype,3.5333,6622,62
Iron Boulder,Monotype,3.4524,6495,63
Cinderace,Monotype,3.4472,6949,64
Sinistcha,Monotype,3.27,7685,65
Azumarill,Monotype,3.2299,7065,66
Darkrai,Monotype,3.2067,6924,67
Rotom-Wash,Monotype,3.1995,7536,68
Enamorus,Monotype,3.0836,6474,69
Terapagos,Monotype,3.0793,6925,70
Weavile,Monotype,2.9974,8381,71
Walking Wake,Monotype,2.9646,6305,72
Volcanion,Monotype,2.923,6666,73
Arcanine-Hisui,Monotype,2.7671,6397,74
Zapdos,Monotype,2.7095,6458,75
Indeedee,Monotype,2.7053,5602,76
Hippowdon,Monotype,2.6923,5502,77
Ditto,Monotype,2.6789,6004,78
Garganacl,Monotype,2.6179,5525,79
Galvantula,Monotype,2.5671,7715,80
Gastrodon,Monotype,2.5118,5370,81
Klefki,Monotype,2.4613,5018,82
Torkoal,Monotype,2.3613,5223,83
Amoonguss,Monotype,2.3386,6649,84
Ribombee,Monotype,2.3111,5770,85
Blissey,Monotype,2.301,5290,86
Empoleon,Monotype,2.2933,5498,87
Moltres,Monotype,2.2504,4284,88
Froslass,Monotype,2.1762,5276,89
Moltres-Galar,Monotype,2.1673,4690,90
Slither Wing,Monotype,2.1575,4482,91
Tinkaton,Monotype,2.1408,5877,92
Cloyster,Monotype,2.1163,7001,93
Gengar,Monotype,2.1059,5959,94
Kommo-o,Monotype,2.1038,6252,95
Tornadus-Therian,Monotype,2.0896,3378,96
Regieleki,Monotype,2.03,5041,97
Skeledirge,Monotype,2.0213,6579,98
Sandy Shocks,Monotype,2.0143,4774,99
Yanmega,Monotype,1.9971,5161,100
Porygon2,Monotype,1.9441,4262,101
Articuno,Monotype,1.8961,3166,102
Landorus-Therian,Monotype,1.8902,3786,103
Iron Crown,Monotype,1.8731,3850,104
Barraskewda,Monotype,1.8562,3936,105
Okidogi,Monotype,1.8518,3520,106
Hydreigon,Monotype,1.8489,5063,107
Alomomola,Monotype,1.7918,3153,108
Sandslash-Alola,Monotype,1.7407,3538,109
Kingdra,Monotype,1.6833,3443,110
Quaquaval,Monotype,1.6833,5528,111
Gyarados,Monotype,1.6041,4094,112
Metagross,Monotype,1.5884,4993,113
Heracross,Monotype,1.5647,4663,114
Maushold,Monotype,1.5019,4775,115
Tentacruel,Monotype,1.4998,3470,116
Grimmsnarl,Monotype,1.4786,4627,117
Rillaboom,Monotype,1.471,5427,118
Breloom,Monotype,1.4631,4613,119
Thundurus-Therian,Monotype,1.4403,3326,120
Keldeo,Monotype,1.4311,3645,121
Scrafty,Monotype,1.4248,3364,122
Ninetales,Monotype,1.4056,3023,123
Frosmoth,Monotype,1.3369,4516,124
Quagsire,Monotype,1.2984,2686,125
Latias,Monotype,1.2789,2703,126
Golurk,Monotype,1.2644,3495,127
Dondozo,Monotype,1.2581,2489,128
Staraptor,Monotype,1.2285,3487,129
Avalugg,Monotype,1.1936,3819,130
Talonflame,Monotype,1.153,3695,131
Cetitan,Monotype,1.1507,3154,132
Incineroar,Monotype,1.1273,3796,133
Minior,Monotype,1.1092,2430,134
Basculegion-F,Monotype,1.1073,2291,135
Clefable,Monotype,1.0788,2773,136
Overqwil,Monotype,1.0621,3025,137
Bronzong,Monotype,1.0504,1977,138
Whimsicott,Monotype,1.0245,2639,139
Lilligant-Hisui,Monotype,1.0196,3186,140
Dragalge,Monotype,0.989,2502,141
Magnezone,Monotype,0.9864,2778,142
Braviary,Monotype,0.9835,2447,143
Basculegion,Monotype,0.9695,2378,144
Salazzle,Monotype,0.962,3655,145
Zapdos-Galar,Monotype,0.944,2510,146
Hydrapple,Monotype,0.8891,3887,147
Armarouge,Monotype,0.884,2300,148
Deoxys-Speed,Monotype,0.8641,1739,149
Infernape,Monotype,0.8196,3332,150
Jirachi,Monotype,0.8142,2388,151
Espeon,Monotype,0.8085,1430,152
Diancie,Monotype,0.8036,2442,153
Polteageist,Monotype,0.7639,2282,154
Lucario,Monotype,0.7621,3073,155
Cyclizar,Monotype,0.7615,2267,156
Hawlucha,Monotype,0.7574,3222,157
Torterra,Monotype,0.7439,2232,158
Cobalion,Monotype,0.7201,1661,159
Pincurchin,Monotype,0.7197,2022,160
Wyrdeer,Monotype,0.7188,1189,161
Pawmot,Monotype,0.7178,2234,162
Slowbro,Monotype,0.7136,1542,163
Rhyperior,Monotype,0.6976,1434,164
Lycanroc-Dusk,Monotype,0.6913,1441,165
Scovillain,Monotype,0.6801,1725,166
Krookodile,Monotype,0.6519,2907,167
Serperior,Monotype,0.6493,3501,168
Revavroom,Monotype,0.6201,1972,169
Salamence,Monotype,0.6006,2412,170
Vivillon,Monotype,0.5958,1227,171
Chandelure,Monotype,0.5574,2104,172
Thundurus,Monotype,0.5557,1373,173
Fezandipiti,Monotype,0.5478,1591,174
Iron Jugulis,Monotype,0.5307,1245,175
Rotom-Heat,Monotype,0.5222,1758,176
Porygon-Z,Monotype,0.5191,2288,177
Toxtricity,Monotype,0.5115,2073,178
Smeargle,Monotype,0.5109,1752,179
Slowking,Monotype,0.5043,1253,180
Vikavolt,Monotype,0.4874,1492,181
Umbreon,Monotype,0.4831,1784,182
Tauros-Paldea-Blaze,Monotype,0.4825,1088,183
Spiritomb,Monotype,0.4752,1699,184
Suicune,Monotype,0.4669,854,185
Vileplume,Monotype,0.465,1435,186
Meloetta,Monotype,0.4627,1493,187
Lapras,Monotype,0.4518,1413,188
Politoed,Monotype,0.4442,1423,189
Terrakion,Monotype,0.4435,1076,190
Iron Thorns,Monotype,0.4189,1307,191
Haxorus,Monotype,0.4175,1531,192
Morpeko,Monotype,0.4157,1126,193
Palossand,Monotype,0.4155,1068,194
Electrode-Hisui,Monotype,0.4128,1993,195
Charizard,Monotype,0.4123,1487,196
Chansey,Monotype,0.4062,1153,197
Scream Tail,Monotype,0.3883,987,198
Drednaw,Monotype,0.3877,1083,199
Typhlosion-Hisui,Monotype,0.3841,1241,200
Flamigo,Monotype,0.3822,823,201
Crawdaunt,Monotype,0.3786,939,202
Gardevoir,Monotype,0.3739,1778,203
Venusaur,Monotype,0.3736,1829,204
Drifblim,Monotype,0.3735,1643,205
Toedscruel,Monotype,0.3698,930,206
Oricorio-Pom-Pom,Monotype,0.3686,970,207
Comfey,Monotype,0.3675,898,208
Hariyama,Monotype,0.3669,602,209
Leavanny,Monotype,0.3358,942,210
Noivern,Monotype,0.3332,1314,211
Reuniclus,Monotype,0.3309,923,212
Abomasnow,Monotype,0.3284,3008,213
Zarude,Monotype,0.3257,938,214
Scyther,Monotype,0.3247,1824,215
Grafaiai,Monotype,0.324,1220,216
Coalossal,Monotype,0.3115,711,217
Arboliva,Monotype,0.3063,1527,218
Regidrago,Monotype,0.2974,700,219
Rotom-Mow,Monotype,0.2924,960,220
Masquerain,Monotype,0.2898,961,221
Braviary-Hisui,Monotype,0.2853,703,222
Kilowattrel,Monotype,0.2807,1331,223
Dewgong,Monotype,0.2793,805,224
Raichu-Alola,Monotype,0.2762,1101,225
Chesnaught,Monotype,0.2755,1182,226
Rabsca,Monotype,0.2751,880,227
Rotom-Frost,Monotype,0.2748,1308,228
Blastoise,Monotype,0.2723,1012,229
Trevenant,Monotype,0.2655,1008,230
Manaphy,Monotype,0.2654,586,231
Cinccino,Monotype,0.2592,1544,232
Avalugg-Hisui,Monotype,0.2581,842,233
Lanturn,Monotype,0.258,968,234
Ambipom,Monotype,0.2502,1176,235
Snorlax,Monotype,0.2465,1277,236
Glastrier,Monotype,0.245,557,237
Volbeat,Monotype,0.245,630,238
Honchkrow,Monotype,0.2418,730,239
Piloswine,Monotype,0.2394,561,240
Ludicolo,Monotype,0.2363,1040,241
Conkeldurr,Monotype,0.2362,1586,242
Indeedee-F,Monotype,0.2301,943,243
Munkidori,Monotype,0.2283,545,244
Malamar,Monotype,0.2279,1290,245
Eelektross,Monotype,0.2222,897,246
Decidueye,Monotype,0.2192,1210,247
Farigiraf,Monotype,0.2189,798,248
Venomoth,Monotype,0.2164,1063,249
Dusclops,Monotype,0.2163,700,250
Mew,Monotype,0.2154,586,251
Toucannon,Monotype,0.2078,527,252
Flygon,Monotype,0.1978,742,253
Slowbro-Galar,Monotype,0.1948,656,254
Oricorio-Sensu,Monotype,0.1908,695,255
Regice,Monotype,0.1902,659,256
Houndoom,Monotype,0.1898,727,257
Enamorus-Therian,Monotype,0.1883,527,258
Golem-Alola,Monotype,0.1869,580,259
Iron Leaves,Monotype,0.1868,1197,260
Bellibolt,Monotype,0.1858,661,261
Floatzel,Monotype,0.1847,452,262
Hitmontop,Monotype,0.1823,1505,263
Golem,Monotype,0.1773,399,264
Shaymin,Monotype,0.1743,371,265
Primeape,Monotype,0.1713,428,266
Dudunsparce,Monotype,0.1673,645,267
Medicham,Monotype,0.1658,1166,268
Ariados,Monotype,0.1649,654,269
Wo-Chien,Monotype,0.164,592,270
Meowstic,Monotype,0.159,446,271
Illumise,Monotype,0.1582,490,272
Sylveon,Monotype,0.1552,867,273
Tatsugiri,Monotype,0.1523,314,274
Dodrio,Monotype,0.1515,550,275
Milotic,Monotype,0.1505,636,276
Raikou,Monotype,0.1483,438,277
Glaceon,Monotype,0.1471,1712,278
Delphox,Monotype,0.1403,792,279
Toxicroak,Monotype,0.1369,1016,280
Emboar,Monotype,0.1348,495,281
Decidueye-Hisui,Monotype,0.134,553,282
Slaking,Monotype,0.1303,409,283
Goodra,Monotype,0.13,595,284
Entei,Monotype,0.1258,421,285
Dedenne,Monotype,0.1257,405,286
Hitmonlee,Monotype,0.1253,615,287
Qwilfish-Hisui,Monotype,0.1251,373,288
Deoxys-Defense,Monotype,0.123,395,289
Electivire,Monotype,0.119,574,290
Lycanroc,Monotype,0.1189,367,291
Skuntank,Monotype,0.1179,467,292
Eiscue,Monotype,0.1178,417,293
Duraludon,Monotype,0.1152,507,294
Crabominable,Monotype,0.1015,469,295
Zoroark,Monotype,0.0999,577,296
Cramorant,Monotype,0.0988,350,297
Poliwrath,Monotype,0.098,409,298
Mudsdale,Monotype,0.0978,317,299
Houndstone,Monotype,0.0967,261,300
Appletun,Monotype,0.0964,419,301
Uxie,Monotype,0.09,130,302
Clawitzer,Monotype,0.0867,275,303
Mienshao,Monotype,0.0858,1278,304
Bastiodon,Monotype,0.085,241,305
Camerupt,Monotype,0.0843,398,306
